experiment_version,ID,trial,condition,sentence,response,ACC,RT
trog_javitott,FF073,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,3.8351
trog_javitott,FF073,13.0,pragm,A fiú a békát is megfogta.,4,1,3.7251
trog_javitott,FF073,3.0,pragm,A hegedűtanár egy sárkány.,2,1,4.4161
trog_javitott,FF073,9.0,pragm,A festő rajzolt egy házat.,2,1,5.148
trog_javitott,FF094,17.0,gramm,"A bohóc alszik, de az elefánt nem.",2,1,4.0255
trog_javitott,FF094,3.0,gramm,A kecskét a kakas kergeti.,2,1,5.249
trog_javitott,FF094,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,5.0666
trog_javitott,FF094,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,4.7282
trog_javitott,FF094,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,3.9806
trog_javitott,FF094,13.0,gramm,"A könyv azon a tányéron van, ami kék.",3,0,4.1519
trog_javitott,FF094,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,3.7944
trog_javitott,FF094,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,3,0,3.5113
trog_javitott,FF094,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.7875
trog_javitott,FF094,6.0,gramm,A sárga táska a zöld széken van,2,0,2.5421
trog_javitott,FF094,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,7.0608
trog_javitott,FF094,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,5.5844
trog_javitott,FF094,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.7876
trog_javitott,FF094,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",2,0,5.2962
trog_javitott,FF094,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,4.3674
trog_javitott,FF094,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,5.6181
trog_javitott,FF094,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.5148
trog_javitott,FF094,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,3.8427
trog_javitott,FF094,9.0,pragm,A festő rajzolt egy házat.,2,1,4.5242
trog_javitott,FF094,11.0,pragm,A virágot már kiszínezte a bohóc.,3,0,7.4202
trog_javitott,FF094,14.0,pragm,Piros lufit minden gyerek kapott.,2,0,6.1212
trog_javitott,FF094,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,10.4918
trog_javitott,FF094,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,6.6115
trog_javitott,FF094,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,4.3228
trog_javitott,FF094,1.0,pragm,A szarvas a tévét szereli meg.,1,1,3.8323
trog_javitott,FF094,15.0,pragm,Kalapja a libának is van.,2,0,3.9674
trog_javitott,FF094,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,5.4228
trog_javitott,FF094,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.4891
trog_javitott,FF094,3.0,pragm,A hegedűtanár egy sárkány.,2,1,4.1394
trog_javitott,FF094,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,5.8963
trog_javitott,FF094,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,6.7113
trog_javitott,FF094,12.0,pragm,A malac is felmászott a fára.,1,1,2.9926
trog_javitott,FF094,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,5.0517
trog_javitott,FF094,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,3.9339
trog_javitott,FF094,0.0,pragm,A malac locsolja meg a fát.,4,1,5.8545
trog_javitott,FF094,13.0,pragm,A fiú a békát is megfogta.,4,1,4.4868
trog_javitott,FF095,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,3.4693
trog_javitott,FF095,6.0,gramm,A sárga táska a zöld széken van,3,1,2.5773
trog_javitott,FF095,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,4.6287
trog_javitott,FF095,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,6.6382
trog_javitott,FF095,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,3.9485
trog_javitott,FF095,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,3.2261
trog_javitott,FF095,17.0,gramm,"A bohóc alszik, de az elefánt nem.",2,1,3.1632
trog_javitott,FF095,3.0,gramm,A kecskét a kakas kergeti.,2,1,4.9183
trog_javitott,FF095,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.5575
trog_javitott,FF095,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,3.1279
trog_javitott,FF095,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.0605
trog_javitott,FF095,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.3016
trog_javitott,FF095,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,3.7363
trog_javitott,FF095,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,6.4944
trog_javitott,FF095,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.5539
trog_javitott,FF095,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.068
trog_javitott,FF095,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,4.9932
trog_javitott,FF095,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,6.3767
trog_javitott,FF095,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,21.9761
trog_javitott,FF095,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,6.8152
trog_javitott,FF095,1.0,pragm,A szarvas a tévét szereli meg.,1,1,16.253
trog_javitott,FF095,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,7.5976
trog_javitott,FF095,13.0,pragm,A fiú a békát is megfogta.,4,1,5.1773
trog_javitott,FF095,15.0,pragm,Kalapja a libának is van.,1,1,10.2528
trog_javitott,FF095,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,6.8878
trog_javitott,FF095,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,12.8698
trog_javitott,FF095,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,5.9612
trog_javitott,FF095,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,5.6642
trog_javitott,FF095,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,23.6216
trog_javitott,FF095,12.0,pragm,A malac is felmászott a fára.,1,1,3.9509
trog_javitott,FF095,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,5.726
trog_javitott,FF095,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,6.1067
trog_javitott,FF095,0.0,pragm,A malac locsolja meg a fát.,4,1,4.3556
trog_javitott,FF095,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.7545
trog_javitott,FF095,9.0,pragm,A festő rajzolt egy házat.,2,1,5.8348
trog_javitott,FF095,3.0,pragm,A hegedűtanár egy sárkány.,2,1,4.1849
trog_javitott,FF099,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,12.1021
trog_javitott,FF099,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,7.1405
trog_javitott,FF099,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,9.3082
trog_javitott,FF099,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,5.4928
trog_javitott,FF099,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.5353
trog_javitott,FF099,17.0,gramm,"A bohóc alszik, de az elefánt nem.",2,1,5.888
trog_javitott,FF099,6.0,gramm,A sárga táska a zöld széken van,3,1,3.8211
trog_javitott,FF099,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.0736
trog_javitott,FF099,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,7.2172
trog_javitott,FF099,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,6.5726
trog_javitott,FF099,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.9192
trog_javitott,FF099,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,9.6278
trog_javitott,FF099,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,5.0774
trog_javitott,FF099,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,6.8776
trog_javitott,FF099,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,6.914
trog_javitott,FF099,3.0,gramm,A kecskét a kakas kergeti.,2,1,5.5486
trog_javitott,FF099,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.2896
trog_javitott,FF099,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",3,0,11.7075
trog_javitott,FF099,14.0,pragm,Piros lufit minden gyerek kapott.,2,0,9.435
trog_javitott,FF099,15.0,pragm,Kalapja a libának is van.,1,1,4.9231
trog_javitott,FF099,13.0,pragm,A fiú a békát is megfogta.,4,1,7.9793
trog_javitott,FF099,0.0,pragm,A malac locsolja meg a fát.,4,1,6.3925
trog_javitott,FF099,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,5.0743
trog_javitott,FF099,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,7.0774
trog_javitott,FF099,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,8.9616
trog_javitott,FF099,8.0,pragm,Néhány alma kigurult a kosárból.,2,0,7.5046
trog_javitott,FF099,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,8.2629
trog_javitott,FF099,3.0,pragm,A hegedűtanár egy sárkány.,2,1,9.0872
trog_javitott,FF099,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,11.0915
trog_javitott,FF099,12.0,pragm,A malac is felmászott a fára.,1,1,3.4193
trog_javitott,FF099,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,10.834
trog_javitott,FF099,9.0,pragm,A festő rajzolt egy házat.,2,1,5.1044
trog_javitott,FF099,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,7.4013
trog_javitott,FF099,1.0,pragm,A szarvas a tévét szereli meg.,1,1,10.4181
trog_javitott,FF099,7.0,pragm,A legtöbb malac kapott kukoricát,3,0,4.1126
trog_javitott,FF099,2.0,pragm,A szoba egy rettenetes disznóól.,3,0,5.4378
trog_javitott,BL154,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,7.4034
trog_javitott,BL154,6.0,gramm,A sárga táska a zöld széken van,3,1,4.221
trog_javitott,BL154,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",3,0,7.9862
trog_javitott,BL154,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,5.9034
trog_javitott,BL154,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,8.3605
trog_javitott,BL154,3.0,gramm,A kecskét a kakas kergeti.,2,1,5.3537
trog_javitott,BL154,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,6.6761
trog_javitott,BL154,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.3056
trog_javitott,BL154,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,11.3727
trog_javitott,BL154,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,10.7015
trog_javitott,BL154,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,4.0788
trog_javitott,BL154,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,6.8109
trog_javitott,BL154,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,5.8254
trog_javitott,BL154,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,6.6594
trog_javitott,BL154,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.4635
trog_javitott,BL154,17.0,gramm,"A bohóc alszik, de az elefánt nem.",2,1,5.1267
trog_javitott,BL154,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,5.6968
trog_javitott,BL154,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.9827
trog_javitott,BL154,3.0,pragm,A hegedűtanár egy sárkány.,4,0,6.8192
trog_javitott,BL154,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,6.7883
trog_javitott,BL154,0.0,pragm,A malac locsolja meg a fát.,4,1,6.0492
trog_javitott,BL154,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,22.187
trog_javitott,BL154,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,8.6892
trog_javitott,BL154,1.0,pragm,A szarvas a tévét szereli meg.,1,1,8.0181
trog_javitott,BL154,12.0,pragm,A malac is felmászott a fára.,1,1,4.6429
trog_javitott,BL154,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,7.2231
trog_javitott,BL154,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,5.9165
trog_javitott,BL154,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,7.739
trog_javitott,BL154,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,11.0664
trog_javitott,BL154,13.0,pragm,A fiú a békát is megfogta.,4,1,6.1178
trog_javitott,BL154,9.0,pragm,A festő rajzolt egy házat.,3,0,8.3827
trog_javitott,BL154,11.0,pragm,A virágot már kiszínezte a bohóc.,3,0,20.3018
trog_javitott,BL154,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,4.3508
trog_javitott,BL154,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,7.0408
trog_javitott,BL154,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,9.8113
trog_javitott,BL154,15.0,pragm,Kalapja a libának is van.,1,1,12.8378
trog_javitott,FF076,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,5.3547
trog_javitott,FF076,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,4.7941
trog_javitott,FF076,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.56
trog_javitott,FF076,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,5.2812
trog_javitott,FF076,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.2057
trog_javitott,FF076,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,4.7638
trog_javitott,FF076,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.9087
trog_javitott,FF076,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.1503
trog_javitott,FF076,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,6.9142
trog_javitott,FF076,17.0,gramm,"A bohóc alszik, de az elefánt nem.",2,1,4.7475
trog_javitott,FF076,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,4.0977
trog_javitott,FF076,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,11.4341
trog_javitott,FF076,6.0,gramm,A sárga táska a zöld széken van,3,1,4.0407
trog_javitott,FF076,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,5.4767
trog_javitott,FF076,3.0,gramm,A kecskét a kakas kergeti.,2,1,3.5183
trog_javitott,FF076,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.489
trog_javitott,FF076,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.1943
trog_javitott,FF076,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,4.4809
trog_javitott,FF076,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,8.0317
trog_javitott,FF076,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,5.9895
trog_javitott,FF076,15.0,pragm,Kalapja a libának is van.,1,1,11.2003
trog_javitott,FF076,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,10.4451
trog_javitott,FF076,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,12.5146
trog_javitott,FF076,1.0,pragm,A szarvas a tévét szereli meg.,1,1,12.9219
trog_javitott,FF076,14.0,pragm,Piros lufit minden gyerek kapott.,2,0,6.1289
trog_javitott,FF076,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,4.4345
trog_javitott,FF076,12.0,pragm,A malac is felmászott a fára.,1,1,8.1151
trog_javitott,FF076,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,7.4104
trog_javitott,FF076,3.0,pragm,A hegedűtanár egy sárkány.,2,1,6.4456
trog_javitott,FF076,0.0,pragm,A malac locsolja meg a fát.,4,1,7.35
trog_javitott,FF076,9.0,pragm,A festő rajzolt egy házat.,1,0,22.7291
trog_javitott,FF076,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",1,0,12.9805
trog_javitott,FF076,13.0,pragm,A fiú a békát is megfogta.,3,0,27.2043
trog_javitott,FF076,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,22.6447
trog_javitott,FF076,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,5.5775
trog_javitott,FF076,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,8.4301
trog_javitott,FF071,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,3.4363
trog_javitott,FF071,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,3.7232
trog_javitott,FF071,3.0,gramm,A kecskét a kakas kergeti.,4,0,2.5592
trog_javitott,FF071,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,3.7704
trog_javitott,FF071,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,3.7515
trog_javitott,FF071,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",2,0,4.7272
trog_javitott,FF071,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,3.2183
trog_javitott,FF071,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.0815
trog_javitott,FF071,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,4.6612
trog_javitott,FF071,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,3.9129
trog_javitott,FF071,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,3.2203
trog_javitott,FF071,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.7168
trog_javitott,FF071,13.0,gramm,"A könyv azon a tányéron van, ami kék.",4,0,3.0826
trog_javitott,FF071,6.0,gramm,A sárga táska a zöld széken van,3,1,3.1958
trog_javitott,FF071,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,2.8312
trog_javitott,FF071,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,3.8332
trog_javitott,FF071,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.8608
trog_javitott,FF071,17.0,gramm,"A bohóc alszik, de az elefánt nem.",2,1,2.8788
trog_javitott,FF071,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.7901
trog_javitott,FF071,12.0,pragm,A malac is felmászott a fára.,1,1,2.9605
trog_javitott,FF071,3.0,pragm,A hegedűtanár egy sárkány.,2,1,2.5632
trog_javitott,FF071,13.0,pragm,A fiú a békát is megfogta.,4,1,2.95
trog_javitott,FF071,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,3.1725
trog_javitott,FF071,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,4.3476
trog_javitott,FF071,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,3.888
trog_javitott,FF071,0.0,pragm,A malac locsolja meg a fát.,4,1,2.9998
trog_javitott,FF071,9.0,pragm,A festő rajzolt egy házat.,2,1,3.1054
trog_javitott,FF071,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,3.6103
trog_javitott,FF071,1.0,pragm,A szarvas a tévét szereli meg.,1,1,2.4082
trog_javitott,FF071,11.0,pragm,A virágot már kiszínezte a bohóc.,3,0,3.174
trog_javitott,FF071,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,2.9304
trog_javitott,FF071,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,3.981
trog_javitott,FF071,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,4.7502
trog_javitott,FF071,15.0,pragm,Kalapja a libának is van.,1,1,2.1793
trog_javitott,FF071,10.0,pragm,A fiú már elkészült a homokvárral.,1,0,3.3355
trog_javitott,FF071,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,4.3753
trog_javitott,FF085,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,6.1315
trog_javitott,FF085,3.0,gramm,A kecskét a kakas kergeti.,2,1,5.2568
trog_javitott,FF085,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,5.9023
trog_javitott,FF085,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,4.265
trog_javitott,FF085,6.0,gramm,A sárga táska a zöld széken van,3,1,2.9401
trog_javitott,FF085,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,3.6595
trog_javitott,FF085,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,3.8946
trog_javitott,FF085,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,4.607
trog_javitott,FF085,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,3.6316
trog_javitott,FF085,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.5813
trog_javitott,FF085,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.3573
trog_javitott,FF085,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,4.2174
trog_javitott,FF085,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,3.6217
trog_javitott,FF085,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,4.3027
trog_javitott,FF085,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,5.2995
trog_javitott,FF085,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,5.1463
trog_javitott,FF085,17.0,gramm,"A bohóc alszik, de az elefánt nem.",2,1,3.2986
trog_javitott,FF085,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,3.6756
trog_javitott,FF085,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,5.745
trog_javitott,FF085,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,5.6996
trog_javitott,FF085,4.0,pragm,Pisti egy igazi éjszakai bagoly.,4,0,4.0263
trog_javitott,FF085,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,12.1248
trog_javitott,FF085,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,9.0431
trog_javitott,FF085,15.0,pragm,Kalapja a libának is van.,3,0,10.5138
trog_javitott,FF085,3.0,pragm,A hegedűtanár egy sárkány.,4,0,5.801
trog_javitott,FF085,13.0,pragm,A fiú a békát is megfogta.,4,1,14.927
trog_javitott,FF085,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,7.5314
trog_javitott,FF085,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,12.6379
trog_javitott,FF085,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,4.4041
trog_javitott,FF085,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,10.4598
trog_javitott,FF085,9.0,pragm,A festő rajzolt egy házat.,2,1,4.2762
trog_javitott,FF085,12.0,pragm,A malac is felmászott a fára.,2,0,5.6683
trog_javitott,FF085,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,4.3732
trog_javitott,FF085,1.0,pragm,A szarvas a tévét szereli meg.,1,1,5.3935
trog_javitott,FF085,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,10.0809
trog_javitott,FF085,0.0,pragm,A malac locsolja meg a fát.,2,0,10.1437
trog_javitott,FF078,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,5.36
trog_javitott,FF078,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.172
trog_javitott,FF078,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.719
trog_javitott,FF078,17.0,gramm,"A bohóc alszik, de az elefánt nem.",3,0,3.23
trog_javitott,FF078,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,5.17
trog_javitott,FF078,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,4.519
trog_javitott,FF078,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",3,0,1.056
trog_javitott,FF078,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,8.579
trog_javitott,FF078,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,3.603
trog_javitott,FF078,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,3.444
trog_javitott,FF078,6.0,gramm,A sárga táska a zöld széken van,2,0,2.569
trog_javitott,FF078,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",1,0,3.538
trog_javitott,FF078,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,3.805
trog_javitott,FF078,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,3.749
trog_javitott,FF078,3.0,gramm,A kecskét a kakas kergeti.,2,1,3.571
trog_javitott,FF078,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.149
trog_javitott,FF078,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.215
trog_javitott,FF078,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,4.004
trog_javitott,FF078,2.0,pragm,A szoba egy rettenetes disznóól.,3,0,3.687
trog_javitott,FF078,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,5.204
trog_javitott,FF078,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,3.825
trog_javitott,FF078,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.071
trog_javitott,FF078,10.0,pragm,A fiú már elkészült a homokvárral.,3,0,3.596
trog_javitott,FF078,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,4.305
trog_javitott,FF078,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",4,0,7.502
trog_javitott,FF078,3.0,pragm,A hegedűtanár egy sárkány.,3,0,3.871
trog_javitott,FF078,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,4.054
trog_javitott,FF078,0.0,pragm,A malac locsolja meg a fát.,3,0,4.661
trog_javitott,FF078,14.0,pragm,Piros lufit minden gyerek kapott.,4,0,5.665
trog_javitott,FF078,9.0,pragm,A festő rajzolt egy házat.,2,1,4.964
trog_javitott,FF078,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,5.165
