experiment_version,ID,trial,condition,sentence,response,ACC,RT
adult_trog,1339,15.0,pragm,Kalapja a libának is van.,2,0,4.618
adult_trog,1339,3.0,pragm,A hegedűtanár egy sárkány.,1,0,9.456
adult_trog,1339,0.0,pragm,A malac locsolja meg a fát.,4,1,5.201
adult_trog,1339,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,8.725
adult_trog,1339,13.0,pragm,A fiú a békát is megfogta.,2,0,4.449
adult_trog,1339,9.0,pragm,A festő rajzolt egy házat.,2,1,23.884
adult_trog,1339,1.0,pragm,A szarvas a tévét szereli meg.,2,0,0.372
adult_trog,1339,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,0.025
adult_trog,1339,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,5.444
adult_trog,1339,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",4,0,5.933
adult_trog,1339,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,6.229
adult_trog,1339,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,4.352
adult_trog,1339,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,6.685
adult_trog,1339,12.0,pragm,A malac is felmászott a fára.,4,0,7.744
adult_trog,2337,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.4893
adult_trog,2337,6.0,gramm,A sárga táska a zöld széken van,3,1,3.686135
adult_trog,2337,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.200815
adult_trog,2337,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,4.609965
adult_trog,2337,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.38085
adult_trog,2337,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,4.43762
adult_trog,2337,3.0,gramm,A kecskét a kakas kergeti.,2,1,2.868935
adult_trog,2337,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.31949
adult_trog,2337,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.503205
adult_trog,2337,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,6.21051
adult_trog,2337,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,6.08435
adult_trog,2337,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,3.79837
adult_trog,2337,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,5.66353
adult_trog,2337,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,3.955555
adult_trog,2337,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.36217
adult_trog,2337,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.928195
adult_trog,2337,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.803775
adult_trog,2337,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,5.51604
adult_trog,2337,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.90479
adult_trog,2337,15.0,pragm,Kalapja a libának is van.,1,1,6.33145
adult_trog,2337,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,6.221135
adult_trog,2337,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,3.646625
adult_trog,2337,9.0,pragm,A festő rajzolt egy házat.,2,1,7.78263
adult_trog,2337,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,6.707375
adult_trog,2337,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",1,0,5.663085
adult_trog,2337,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.34981
adult_trog,2337,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,8.10583
adult_trog,2337,3.0,pragm,A hegedűtanár egy sárkány.,2,1,4.92662
adult_trog,2337,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,4.08598
adult_trog,2337,12.0,pragm,A malac is felmászott a fára.,1,1,4.142625
adult_trog,2337,0.0,pragm,A malac locsolja meg a fát.,4,1,5.458545
adult_trog,2337,1.0,pragm,A szarvas a tévét szereli meg.,1,1,4.304055
adult_trog,2337,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,5.530345
adult_trog,2337,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,7.17863
adult_trog,2337,13.0,pragm,A fiú a békát is megfogta.,4,1,4.751425
adult_trog,3205,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,4.164635
adult_trog,3205,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,4.39696
adult_trog,3205,3.0,gramm,A kecskét a kakas kergeti.,2,1,3.362215
adult_trog,3205,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,3.7982
adult_trog,3205,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",3,0,3.299795
adult_trog,3205,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,4.7163
adult_trog,3205,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,3.04612
adult_trog,3205,6.0,gramm,A sárga táska a zöld széken van,1,0,3.09464
adult_trog,3205,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,3.51089
adult_trog,3205,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.287915
adult_trog,3205,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",2,0,3.844585
adult_trog,3205,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,3.351945
adult_trog,3205,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.05528
adult_trog,3205,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,3.5898
adult_trog,3205,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,3.650975
adult_trog,3205,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",1,0,3.27759
adult_trog,3205,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.48648
adult_trog,3205,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,6.216865
adult_trog,3205,0.0,pragm,A malac locsolja meg a fát.,2,0,6.530315
adult_trog,3205,15.0,pragm,Kalapja a libának is van.,4,0,7.97657
adult_trog,3205,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.676515
adult_trog,3205,3.0,pragm,A hegedűtanár egy sárkány.,4,0,8.284685
adult_trog,3205,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,2.75866
adult_trog,3205,13.0,pragm,A fiú a békát is megfogta.,4,1,4.028965
adult_trog,3205,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",4,0,4.24753
adult_trog,3205,1.0,pragm,A szarvas a tévét szereli meg.,2,0,4.41232
adult_trog,3205,12.0,pragm,A malac is felmászott a fára.,1,1,3.62077
adult_trog,3205,10.0,pragm,A fiú már elkészült a homokvárral.,3,0,3.219115
adult_trog,3205,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,5.5644
adult_trog,3205,9.0,pragm,A festő rajzolt egy házat.,2,1,3.460135
adult_trog,3205,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,3.46675
adult_trog,3205,7.0,pragm,A legtöbb malac kapott kukoricát,1,0,3.681605
adult_trog,3205,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,4.09064
adult_trog,3205,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,4.00008
adult_trog,3205,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,4.48504
adult_trog,1206,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,4.660205
adult_trog,1206,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,3.45629
adult_trog,1206,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,5.472725
adult_trog,1206,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,3.879095
adult_trog,1206,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,3.612085
adult_trog,1206,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,3.901525
adult_trog,1206,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,4.34616
adult_trog,1206,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.275915
adult_trog,1206,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,3.84153
adult_trog,1206,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.56733
adult_trog,1206,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,3.62308
adult_trog,1206,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,4.21582
adult_trog,1206,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,4.087675
adult_trog,1206,6.0,gramm,A sárga táska a zöld széken van,3,1,2.62611
adult_trog,1206,3.0,gramm,A kecskét a kakas kergeti.,2,1,2.56782
adult_trog,1206,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,3.907435
adult_trog,1206,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.012275
adult_trog,1206,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,6.185155
adult_trog,1206,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.31868
adult_trog,1206,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,3.95383
adult_trog,1206,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,7.034025
adult_trog,1206,1.0,pragm,A szarvas a tévét szereli meg.,1,1,3.42962
adult_trog,1206,13.0,pragm,A fiú a békát is megfogta.,4,1,4.55338
adult_trog,1206,14.0,pragm,Piros lufit minden gyerek kapott.,4,0,6.47688
adult_trog,1206,3.0,pragm,A hegedűtanár egy sárkány.,4,0,3.134845
adult_trog,1206,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,4.01831
adult_trog,1206,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,6.019875
adult_trog,1206,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,3.805455
adult_trog,1206,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.219915
adult_trog,1206,0.0,pragm,A malac locsolja meg a fát.,4,1,4.526455
adult_trog,1206,12.0,pragm,A malac is felmászott a fára.,1,1,3.64345
adult_trog,1206,9.0,pragm,A festő rajzolt egy házat.,2,1,4.134685
adult_trog,1206,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,4.181755
adult_trog,1206,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,3.64462
adult_trog,1206,15.0,pragm,Kalapja a libának is van.,3,0,4.37214
adult_trog,1205,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,3,0,3.03476
adult_trog,1205,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.608945
adult_trog,1205,6.0,gramm,A sárga táska a zöld széken van,3,1,3.49441
adult_trog,1205,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.407025
adult_trog,1205,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.940855
adult_trog,1205,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,4.04885
adult_trog,1205,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,4.811875
adult_trog,1205,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,3.9681
adult_trog,1205,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,3.784565
adult_trog,1205,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,6.246325
adult_trog,1205,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.258055
adult_trog,1205,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,3.974215
adult_trog,1205,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,4.48614
adult_trog,1205,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,7.478505
adult_trog,1205,3.0,gramm,A kecskét a kakas kergeti.,2,1,3.16837
adult_trog,1205,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.281355
adult_trog,1205,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,3.22241
adult_trog,1205,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,9.158455
adult_trog,1205,3.0,pragm,A hegedűtanár egy sárkány.,4,0,3.795985
adult_trog,1205,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,14.46151
adult_trog,1205,15.0,pragm,Kalapja a libának is van.,1,1,12.39217
adult_trog,1205,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,5.727505
adult_trog,1205,1.0,pragm,A szarvas a tévét szereli meg.,1,1,4.41094
adult_trog,1205,9.0,pragm,A festő rajzolt egy házat.,2,1,5.987665
adult_trog,1205,10.0,pragm,A fiú már elkészült a homokvárral.,4,0,7.933165
adult_trog,1205,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,4.30476
adult_trog,1205,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.848955
adult_trog,1205,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,8.91961
adult_trog,1205,13.0,pragm,A fiú a békát is megfogta.,4,1,7.484985
adult_trog,1205,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,6.46959
adult_trog,1205,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,4.76985
adult_trog,1205,12.0,pragm,A malac is felmászott a fára.,1,1,3.000935
adult_trog,1205,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,13.024875
adult_trog,1205,0.0,pragm,A malac locsolja meg a fát.,1,0,8.07996
adult_trog,1205,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,10.318685
adult_trog,3339,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",3,0,9.074435
adult_trog,3339,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,4.721015
adult_trog,3339,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.22553
adult_trog,3339,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,5.292075
adult_trog,3339,3.0,gramm,A kecskét a kakas kergeti.,2,1,4.064325
adult_trog,3339,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,3.965225
adult_trog,3339,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,3.23977
adult_trog,3339,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.0171
adult_trog,3339,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,5.79775
adult_trog,3339,6.0,gramm,A sárga táska a zöld széken van,1,0,3.236105
adult_trog,3339,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,6.19724
adult_trog,3339,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,5.590545
adult_trog,3339,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.72481
adult_trog,3339,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.050385
adult_trog,3339,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,5.608205
adult_trog,3339,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.01434
adult_trog,3339,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,6.173655
adult_trog,3339,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,8.700265
adult_trog,3339,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,9.231935
adult_trog,3339,9.0,pragm,A festő rajzolt egy házat.,2,1,4.812315
adult_trog,3339,13.0,pragm,A fiú a békát is megfogta.,4,1,5.565645
adult_trog,3339,0.0,pragm,A malac locsolja meg a fát.,2,0,9.048585
adult_trog,3339,12.0,pragm,A malac is felmászott a fára.,1,1,4.20547
adult_trog,3339,3.0,pragm,A hegedűtanár egy sárkány.,4,0,7.574525
adult_trog,3339,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,4.54685
adult_trog,3339,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,4.52439
adult_trog,3339,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,2,0,6.095155
adult_trog,3339,1.0,pragm,A szarvas a tévét szereli meg.,1,1,8.48817
adult_trog,3339,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,6.004105
adult_trog,3339,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,5.183925
adult_trog,3339,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,4.11787
adult_trog,3339,15.0,pragm,Kalapja a libának is van.,3,0,3.747335
adult_trog,3339,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,5.60127
adult_trog,3339,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,8.64056
adult_trog,3339,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,9.75285
adult_trog,2339,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,8.232
adult_trog,2339,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,5.656
adult_trog,2339,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",1,0,5.398
adult_trog,2339,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.253
adult_trog,2339,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,4.205
adult_trog,2339,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,6.394
adult_trog,2339,6.0,gramm,A sárga táska a zöld széken van,3,1,3.117
adult_trog,2339,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,4.012
adult_trog,2339,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.629
adult_trog,2339,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,5.056
adult_trog,2339,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.313
adult_trog,2339,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.055
adult_trog,2339,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,7.949
adult_trog,2339,3.0,gramm,A kecskét a kakas kergeti.,2,1,4.449
adult_trog,2339,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,5.886
adult_trog,2339,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",3,0,5.445
adult_trog,2339,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,7.696
adult_trog,2339,0.0,pragm,A malac locsolja meg a fát.,4,1,6.34
adult_trog,2339,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,6.073
adult_trog,2339,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,4.688
adult_trog,2339,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,4.43
adult_trog,2339,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",4,0,9.327
adult_trog,2339,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,5.569
adult_trog,2339,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,9.625
adult_trog,2339,9.0,pragm,A festő rajzolt egy házat.,2,1,6.73
adult_trog,2339,12.0,pragm,A malac is felmászott a fára.,1,1,5.629
adult_trog,2339,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,6.202
adult_trog,2339,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,6.162
adult_trog,2339,15.0,pragm,Kalapja a libának is van.,1,1,7.227
adult_trog,2339,13.0,pragm,A fiú a békát is megfogta.,4,1,4.315
adult_trog,2339,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,6.21
adult_trog,2339,1.0,pragm,A szarvas a tévét szereli meg.,1,1,5.727
adult_trog,2339,3.0,pragm,A hegedűtanár egy sárkány.,2,1,5.739
adult_trog,2339,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,10.117
adult_trog,2339,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,4.858
adult_trog,3204,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.999
adult_trog,3204,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,7.937
adult_trog,3204,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",3,0,5.889
adult_trog,3204,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,4.636
adult_trog,3204,6.0,gramm,A sárga táska a zöld széken van,3,1,4.006
adult_trog,3204,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,7.439
adult_trog,3204,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,5.273
adult_trog,3204,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.567
adult_trog,3204,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,5.039
adult_trog,3204,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,3.804
adult_trog,3204,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.034
adult_trog,3204,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,6.701
adult_trog,3204,3.0,gramm,A kecskét a kakas kergeti.,2,1,5.148
adult_trog,3204,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,6.078
adult_trog,3204,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.327
adult_trog,3204,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,4.741
adult_trog,3204,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,6.231
adult_trog,3204,9.0,pragm,A festő rajzolt egy házat.,2,1,5.218
adult_trog,3204,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,3.539
adult_trog,3204,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,3.057
adult_trog,3204,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,5.606
adult_trog,3204,14.0,pragm,Piros lufit minden gyerek kapott.,2,0,5.237
adult_trog,3204,12.0,pragm,A malac is felmászott a fára.,1,1,3.7
adult_trog,3204,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",1,0,7.826
adult_trog,3204,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",1,1,7.824
adult_trog,3204,7.0,pragm,A legtöbb malac kapott kukoricát,1,0,9.044
adult_trog,3204,0.0,pragm,A malac locsolja meg a fát.,2,0,2.354
adult_trog,3204,13.0,pragm,A fiú a békát is megfogta.,3,0,3.199
adult_trog,3204,6.0,pragm,A kislánynak van legalább 3 kutyája.,4,1,3.128
adult_trog,3204,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,2,0,4.104
adult_trog,3204,11.0,pragm,A virágot már kiszínezte a bohóc.,1,0,3.751
adult_trog,3204,8.0,pragm,Néhány alma kigurult a kosárból.,3,0,2.888
adult_trog,3204,15.0,pragm,Kalapja a libának is van.,1,1,3.127
adult_trog,3204,1.0,pragm,A szarvas a tévét szereli meg.,2,0,2.671
adult_trog,3204,3.0,pragm,A hegedűtanár egy sárkány.,3,0,2.508
adult_trog,2340,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,5.518505
adult_trog,2340,14.0,gramm,"A lány azt a macskát kergeti, ami kövér.",2,1,4.623865
adult_trog,2340,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.483065
adult_trog,2340,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,6.635965
adult_trog,2340,5.0,gramm,"A pöttyös labda nagyobb, mint a csíkos kancsó",2,1,4.349265
adult_trog,2340,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,5.629775
adult_trog,2340,13.0,gramm,"A könyv azon a tányéron van, ami kék.",2,1,4.27798
adult_trog,2340,6.0,gramm,A sárga táska a zöld széken van,3,1,3.48119
adult_trog,2340,8.0,gramm,"A fiú, aki megpuszilja a lányt, az barna hajú.",4,1,3.874
adult_trog,2340,2.0,gramm,A kisfiú palacsintát süt a bohócnak.,1,1,4.320125
adult_trog,2340,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,2.561595
adult_trog,2340,3.0,gramm,A kecskét a kakas kergeti.,2,1,4.88598
adult_trog,2340,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,3.97636
adult_trog,2340,16.0,gramm,"A róka, amit a malac kerget, az kicsi.",4,1,6.5123
adult_trog,2340,1.0,gramm,"A zsiráfnak van egy hosszú, kockás, fekete-fehér nyakkendője.",4,1,4.91722
adult_trog,2340,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,4.760075
adult_trog,2340,9.0,gramm,"A szív, ami a négyzetben van, az pöttyös.",3,1,5.1159
adult_trog,2340,7.0,pragm,A legtöbb malac kapott kukoricát,2,1,10.19182
adult_trog,2340,14.0,pragm,Piros lufit minden gyerek kapott.,3,1,12.356895
adult_trog,2340,13.0,pragm,A fiú a békát is megfogta.,4,1,6.45347
adult_trog,2340,9.0,pragm,A festő rajzolt egy házat.,2,1,5.865465
adult_trog,2340,5.0,pragm,Julcsi húga nagyon nyuszi volt a mikulásünnepségen.,1,1,4.73503
adult_trog,2340,16.0,pragm,"De ügyes vagy, hogy eltörted a poharat.",2,0,8.78065
adult_trog,2340,15.0,pragm,Kalapja a libának is van.,1,1,5.38998
adult_trog,2340,4.0,pragm,Pisti egy igazi éjszakai bagoly.,3,1,4.469755
adult_trog,2340,12.0,pragm,A malac is felmászott a fára.,1,1,4.11922
adult_trog,2340,6.0,pragm,A kislánynak van legalább 3 kutyája.,3,0,8.97981
adult_trog,2340,17.0,pragm,"Látom, lustálkodtál egész nap, meg is telt a kosár.",2,1,7.528325
adult_trog,2340,0.0,pragm,A malac locsolja meg a fát.,4,1,11.245595
adult_trog,2340,11.0,pragm,A virágot már kiszínezte a bohóc.,4,1,9.08674
adult_trog,2340,8.0,pragm,Néhány alma kigurult a kosárból.,1,1,5.40612
adult_trog,2340,3.0,pragm,A hegedűtanár egy sárkány.,2,1,7.927895
adult_trog,2340,2.0,pragm,A szoba egy rettenetes disznóól.,4,1,6.036245
adult_trog,2340,1.0,pragm,A szarvas a tévét szereli meg.,1,1,6.135105
adult_trog,2340,10.0,pragm,A fiú már elkészült a homokvárral.,2,1,6.044475
adult_trog,3340,11.0,gramm,"A kislány, aki a busz elejénél áll, piros szoknyában van.",4,1,4.274465
adult_trog,3340,15.0,gramm,"A felhő, ami előtt a madár van, az lila.",4,1,4.744585
adult_trog,3340,0.0,gramm,"A hal kék, de nem pöttyös.",1,1,3.143595
adult_trog,3340,4.0,gramm,A lány az ágyon ugrál és a macska a szőnyegen fekszik.,2,1,3.81464
adult_trog,3340,7.0,gramm,A zöld csésze a kockás vödör fölött van.,4,1,3.57428
adult_trog,3340,12.0,gramm,"A sárkány, aki a szekrény mögé bújt, csokit eszik.",4,1,5.913425
adult_trog,3340,10.0,gramm,"A boszorkány, aki a seprűn lovagol, ellopta a nyakláncot.",3,1,4.69202
